"plant","num_leaf_segments","num_uninfected","perc_infected","blackSpore","Undifilum","unk_infections","notAlfuInfected","morphospecies_not_counting_Undifilum","notes","startCulturedate","endCultureDate","Height","Width","Length","Flowering.","Weight.mg.","d15N....vs..air.","wt...N","d13C....vs..VPDB.","wt...C","percN","percC","m1","m2","m3","a1","a2","a3","m4","a4","X","treament","status","DateFlowering","DateFruiting","width","height","length","vol","X.Fl_Stems_atCollectionTime","X.Fl_stemsEndOfYear","X.LeavesCollection","X.LeavesEndofYear","lvs_with_herbivory","lvs_with_fungus","blackdotFungusPresence","leafarea_avg","sla_1","sla_2","sla_3","sla_4","sla_avg","ndfa","tube_before","tube_after","sample_mg","Calculated.amount","top","bottom","X..Swainsonine","sequenced","Otu4","Otu58","Otu77","Otu86","Otu101","Otu9","Otu11","Otu10","Otu54","Otu42","Otu40","Otu74","Otu72","Otu79","Otu6","Otu70","Otu62","Otu7","Otu99","Otu76","Otu100","bactOtu100","bactOtu101","bactOtu103","bactOtu104","bactOtu105","bactOtu107","bactOtu108","bactOtu110","bactOtu111","bactOtu112","bactOtu114","bactOtu115","bactOtu116","bactOtu117","bactOtu119","bactOtu12","bactOtu120","bactOtu124","bactOtu126","bactOtu127","bactOtu128","bactOtu129","bactOtu130","bactOtu132","bactOtu134","bactOtu135","bactOtu136","bactOtu137","bactOtu139","bactOtu14","bactOtu141","bactOtu142","bactOtu144","bactOtu145","bactOtu146","bactOtu147","bactOtu148","bactOtu149","bactOtu150","bactOtu152","bactOtu153","bactOtu155","bactOtu157","bactOtu158","bactOtu159","bactOtu16","bactOtu161","bactOtu163","bactOtu165","bactOtu166","bactOtu167","bactOtu168","bactOtu169","bactOtu170","bactOtu171","bactOtu172","bactOtu173","bactOtu174","bactOtu175","bactOtu176","bactOtu177","bactOtu178","bactOtu179","bactOtu180","bactOtu181","bactOtu182","bactOtu184","bactOtu185","bactOtu186","bactOtu187","bactOtu188","bactOtu190","bactOtu20","bactOtu21","bactOtu22","bactOtu23","bactOtu26","bactOtu28","bactOtu32","bactOtu40","bactOtu42","bactOtu45","bactOtu46","bactOtu47","bactOtu48","bactOtu5","bactOtu56","bactOtu57","bactOtu6","bactOtu61","bactOtu62","bactOtu65","bactOtu66","bactOtu67","bactOtu68","bactOtu7","bactOtu71","bactOtu76","bactOtu77","bactOtu78","bactOtu82","bactOtu85","bactOtu86","bactOtu87","bactOtu88","bactOtu89","bactOtu9","bactOtu90","bactOtu91","bactOtu92","bactOtu93","bactOtu94","bactOtu97"
"21",12,12,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",16,26,26,"",NA,NA,NA,NA,NA,NA,NA,2.16,1.9,1.98,0.221,0.27,0.293,NA,NA,"","untreated_neg","good",NA,NA,17,15,17,NA,NA,NA,28,NA,NA,11,"yes",0.446,0.102314814814815,0.142105263157895,0.147979797979798,NA,0.130799958650836,NA,1217.43,1272.53,55.1,"NF","#VALUE!",11020,0,"yes",197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,8,"",NA,NA,NA,NA,NA,NA,NA,3.67,2.66,3.83,0.342,0.45,0.522,NA,NA,"","untreated_neg","weak",NA,NA,10,11,10,NA,NA,NA,5,NA,NA,NA,"",0.5785,0.0931880108991826,0.169172932330827,0.136292428198433,NA,0.132884457142814,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",9,4,0.555555556,NA,1,2,2,1,"some contam","9/17/17","10/28/17",11,10,9,"",3.931,1.75,2.79,-30.58,43.39,0.709743067921648,11.0379038412618,4.96,2.48,2.38,0.645,0.279,0.273,NA,NA,"","untreated_plus","good",NA,NA,12,11,12,NA,NA,NA,6,NA,4,NA,"",0.54925,0.130040322580645,0.1125,0.114705882352941,NA,0.119082068311195,45.5645161290323,1285.14,1301.63,16.49,"NF","#VALUE!",3298,0,"yes",21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"213",18,18,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",16,44,36,"y",3.849,-1.36,3.82,-30.09,44.27,0.992465575474149,11.5016887503248,1.09,3,1.2,0.285,0.395,0.242,NA,NA,"","untreated_neg","good",NA,NA,43,14,36,NA,NA,NA,58,NA,2,32,"yes",0.4805,0.261467889908257,0.131666666666667,0.201666666666667,NA,0.198267074413863,87.3655913978495,1320.5,1359.01,38.51,"NF","#VALUE!",7702,0,"yes",426,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"216",9,0,1,2,2,NA,9,2,"7 yellow","9/17/17","10/7/17",24,59,48,"y",NA,NA,NA,NA,NA,NA,NA,2.59,6.11,4.44,0.289,0.683,0.595,NA,NA,"","treated_plus","good",NA,NA,63,23,49,NA,8,NA,98,NA,8,14,"",0.64175,0.111583011583012,0.111783960720131,0.134009009009009,NA,0.119125327104051,NA,NA,NA,NA,NA,NA,NA,NA,"yes",483,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treated_plus","weak",NA,NA,10,6,9,NA,NA,NA,5,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,17,12,"",NA,NA,NA,NA,NA,NA,NA,4.72,5.92,3.47,0.47,0.578,0.394,NA,NA,"","treated_plus","weak",NA,NA,15,10,13,NA,NA,NA,5,NA,2,NA,"",0.6105,0.0995762711864407,0.0976351351351351,0.113544668587896,NA,0.103585358303157,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,57,51,"y",NA,-2.16,NA,-2.16,NA,1.22290606383398,12.8057339132836,3.49,3.75,4.5,0.465,0.473,0.609,NA,NA,"","untreated_neg","good",NA,NA,53,23,49,NA,1,NA,116,NA,NA,13,"",0.63675,0.13323782234957,0.126133333333333,0.135333333333333,NA,0.131568163005412,98.1182795698925,1285.94,1310.41,24.47,"NF","#VALUE!",4894,0,"yes",138,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"220",13,13,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",10,16,11,"",3.068,1.43,2.82,-29.65,43.61,0.919165580182529,14.2144719687093,2.99,1.32,2.27,0.292,0.224,0.255,NA,NA,"","treated_neg","good",NA,NA,14,11,11,NA,NA,NA,7,NA,2,NA,"",0.44275,0.0976588628762542,0.16969696969697,0.112334801762115,NA,0.126563544778446,49.8655913978495,1234.2,1249.33,15.13,"NF","#VALUE!",3026,0,"yes",41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,15,12,"",3.503,1.85,3.13,-30.63,42.85,0.893519840137025,12.2323722523551,2.89,2.28,1.18,0.398,0.171,0.118,NA,NA,"","controlplus","good",NA,NA,13,11,11,NA,NA,NA,6,NA,2,NA,"",0.42175,0.137716262975779,0.075,0.1,NA,0.10423875432526,44.2204301075269,1250.5,1269.72,19.22,"NF","#VALUE!",3844,0,"yes",154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224",9,2,0.777777778,NA,0,7,7,2,"white fuzzy, yellow slime","9/17/17","10/28/17",10,18,15,"",NA,NA,NA,NA,NA,NA,NA,3.57,2.17,2.18,0.447,0.216,0.253,0.77,0.086,"","untreated_plus","good",NA,NA,16,12,15,NA,NA,NA,13,NA,NA,NA,"",0.479,0.125210084033613,0.0995391705069124,0.11605504587156,0.111688311688312,0.113123153025099,NA,NA,NA,NA,NA,NA,NA,NA,"yes",2,0,0,0,0,2,0,0,0,0,0,0,0,0,5319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,11,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"treated_controlneg","weak",NA,NA,14,9,11,NA,NA,NA,5,NA,NA,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",13,13,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",7,20,17,"",3.724,1.21,3.44,-29.68,46.17,0.923737916219119,12.3979591836735,1.65,1.43,1.95,0.204,0.151,0.227,NA,NA,"","untreated_plus","good",NA,NA,17,13,15,NA,NA,NA,14,NA,NA,5,"",0.3955,0.123636363636364,0.105594405594406,0.116410256410256,NA,0.115213675213675,52.8225806451613,1285.93,1292.82,6.89,"NF","#VALUE!",1378,0,"yes",1366,10,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"231",10,2,0.8,NA,0,8,8,3,"yellow slime, black spore contam","9/16/17","10/28/17",10,26,24,"",3.017,0.24,2.42,-29.47,42.47,0.802121312562148,14.0768975803779,1.45,2.39,2.5,0.204,0.298,0.231,NA,NA,"","treated_neg","good",NA,NA,25,12,23,NA,NA,NA,45,NA,NA,13,"yes",0.43325,0.140689655172414,0.124686192468619,0.0924,NA,0.119258615880344,65.8602150537634,1249.44,1280.38,30.94,"NF","#VALUE!",6188,0,"yes",219,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,9,"",NA,NA,NA,NA,NA,NA,NA,3.8,5.26,3.25,0.412,0.537,0.374,NA,NA,"","treated_controlneg","good",NA,NA,11,10,10,NA,NA,NA,4,NA,NA,1,"",0.58075,0.108421052631579,0.102091254752852,0.115076923076923,NA,0.108529743487118,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",6,NA,NA,NA,NA,NA,NA,2,"black spores, also lots of green fungi","9/17/17","10/7/17",7,25,18,"",NA,NA,NA,NA,NA,NA,NA,3.58,3.5,3.75,0.381,0.502,0.404,NA,NA,"","untreated_plus","good",NA,NA,24,11,22,NA,NA,NA,20,NA,3,4,"",0.57175,0.106424581005587,0.143428571428571,0.107733333333333,NA,0.11919549525583,NA,NA,NA,NA,NA,NA,NA,NA,"yes",2277,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"235",4,4,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",7,25,18,"",NA,NA,NA,NA,NA,NA,NA,3.58,3.5,3.75,0.381,0.502,0.404,NA,NA,"","untreated_plus","good",NA,NA,24,11,22,NA,NA,NA,20,NA,3,4,"",0.57175,0.106424581005587,0.143428571428571,0.107733333333333,NA,0.11919549525583,NA,NA,NA,NA,NA,NA,NA,NA,"yes",2277,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239",8,NA,NA,NA,NA,NA,NA,NA,"","9/17/17","10/7/17",17,60,48,"y",3.57,-1.54,4.25,-29.65,44.05,1.19047619047619,12.3389355742297,5.12,3.92,4.22,0.717,0.396,0.56,NA,NA,"","treated_plus","good",NA,NA,71,20,42,NA,5,NA,92,NA,10,18,"",0.66825,0.1400390625,0.101020408163265,0.132701421800948,NA,0.124586964154738,89.7849462365591,1241.56,1290.91,49.35,"NF","#VALUE!",9870,0,"yes",981,5,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24",9,9,0,NA,0,NA,0,NA,"","9/16/17","10/28/17",10,22,21,"",3.822,1.61,1.96,-29.66,41.85,0.512820512820513,10.9497645211931,1.94,2.87,3.1,0.31,0.322,0.446,NA,NA,"","treated_neg","good",NA,NA,24,12,19,NA,NA,NA,24,NA,NA,14,"yes",0.5195,0.15979381443299,0.11219512195122,0.143870967741935,NA,0.138619968042048,47.4462365591398,1250.05,1303.98,53.93,"NF","#VALUE!",10786,0,"yes",479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"untreated_plus","weak",NA,NA,5,5,4,NA,NA,NA,0,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,13,"",NA,NA,NA,NA,NA,NA,NA,2.43,3.96,2.91,0.164,0.441,0.265,4.64,0.41,"","untreated_plus","weak",NA,NA,13,7,12,NA,NA,NA,5,NA,1,NA,"",0.4675,0.0674897119341564,0.111363636363636,0.0910652920962199,0.0883620689655172,0.0895701773398825,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,10,"",NA,NA,NA,NA,NA,NA,NA,5.11,1.4,1.22,0.58,0.252,0.229,NA,NA,"","treated_plus","weak",NA,NA,14,8,11,NA,NA,NA,5,NA,3,NA,"",0.51525,0.113502935420744,0.18,0.187704918032787,NA,0.160402617817844,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,19,18,"",NA,NA,NA,NA,NA,NA,NA,1.81,3.07,3.89,0.211,0.405,0.339,NA,NA,"","untreated_plus","good",NA,NA,18,11,18,NA,NA,NA,16,NA,NA,4,"",0.48875,0.116574585635359,0.131921824104235,0.087146529562982,NA,0.111880979767525,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
